,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Gerald_RAW-0113-Alta,Gerald_RAW-0113-Alta,"Конечно, неважно. Хочешь чашку чая? Это то, что мы здесь делаем, я полагаю.",,"Bien sûr, si tu veux. Tu ne voudrais pas une tasse de thé ? Je crois que c'est ce qu'on fabrique ici.","Certo, se lo dici tu. Gradiresti una tazza di tè? Questo è quello che si fa qui.","Klar, wenn du meinst. Möchtest du einen Tee? Das machen wir hier, schätze ich.","Claro, lo que tú digas. ¿Quieres una taza de té? Supongo que a eso nos dedicamos aquí.","Claro, lo que digas. Bueno, ¿quieres una taza de té? Es a lo que nos dedicamos aquí, creo.","네, 그러시겠죠. 차나 한잔 가져다드릴까요? 여기가 차 만드는 데라서요.",,へえ、まあいいけど。ところで、お茶を飲む？ ここはそういう店みたいだからさ。,"Claro, pode crê. Gostaria de uma xícara de chá? É o que a gente faz por aqui, eu acho.",随你怎么说。想喝杯茶吗？这里的规矩就是喝茶，我猜的。,是啦，你說了算。你想喝杯茶嗎？來這裡應該就是要喝茶。,,,,,
Gerald_RAW-0114-Gerald,Gerald_RAW-0114-Gerald,"Является ли употребление чая тем, что делал бы НАСТОЯЩИЙ РЫЦАРЬ?",,Est-ce que boire du thé est une activité à laquelle se livrerait un VRAI CHEVALIER ?,Bere il tè è qualcosa che farebbe un VERO CAVALIERE?,Würde ein RICHTIGER RITTER Tee trinken?,¿Beber té es algo que haría un caballero de verdad?,¿Un CABALLERO DE VERDAD tomaría una taza de té?,차 마시기는 진짜 기사가 할 만한 행동일까요?,,本物の騎士は、お茶を飲んだりするものかな？,Beber chá é algo que um CAVALEIRO DE VERDADE faria?,喝茶是真骑士会做的事吗？,喝茶是真正的騎士會做的事嗎？,,,,,
Gerald_RAW-0115-Choice,Gerald_RAW-0115-Choice,"Да, это общая черта среди рыцарей.",,"Oui, c'est un point commun à tous les chevaliers.","Sì, è una caratteristica comune tra i cavalieri.","Ja, das ist eine häufige Eigenschaft von Rittern.","Sí, es un rasgo común entre los caballeros.","Sí, es un rasgo muy común entre los caballeros.","그럼요, 기사들이 흔히 하는 행동이죠.",,ああ、たいていの騎士に共通する特徴だ。,"Sim, essa é uma característica comum entre cavaleiros.",是的，骑士们都好这一口。,沒錯，這是騎士常見的特徵。,,,,,
Gerald_RAW-0116-Choice,Gerald_RAW-0116-Choice,"Нет, но ты не настоящий рыцарь.",,"Non, mais tu n'es pas un vrai chevalier.","No, ma tu non sei un vero cavaliere.","Nein, aber du bist ja kein richtiger Ritter.","No, pero tú no eres un caballero de verdad.","No, pero tú no eres un caballero de verdad.","아니요, 근데 아저씨는 진짜 기사가 아니잖아요.",,いや、でもあんたは本物の騎士じゃない。,"Não, mas você não é um cavaleiro de verdade.",话不能这么说，你不是真正的骑士。,不是，但你又不是真正的騎士。,,,,,
Gerald_RAW-0117-Gerald,Gerald_RAW-0117-Gerald,Тогда я обязательно буду пить чай! Как часть моего ВЕЛИКОГО ПРИКЛЮЧЕНИЯ!,From [0115-Choice],"Alors, je vais définitivement boire du thé ! Cela fera partie de ma GRANDE AVENTURE !",Allora devo assolutamente bere il tè! Come parte della mia GRANDE AVVENTURA!,Dann trinke ich definitiv einen Tee! Als Teil meines EPISCHEN ABENTEUERS!,¡Entonces sin duda beberé té! ¡Como parte de mi gran aventura!,¡Entonces sin duda tomaré una taza de té! ¡Como parte de mi GRAN AVENTURA!,그럼 차를 꼭 마실게요! 이것도 기사의 엄청난 모험이니!,,では、もちろんお茶をいただこう！ 壮大な冒険の一環としてね！,"Então, eu certamente beberei chá! Como parte da minha GRANDE AVENTURA!",那我非得喝茶不可了！这也是我伟大冒险的一部分！,那我一定要喝茶！這是偉大冒險的一部份！,,,,,
Gerald_RAW-0118-Gerald,Gerald_RAW-0118-Gerald,"Ну, это хорошо, потому что я определённо хотел чай! Я возьму, пожалуйста!",From [0116-Choice],"Bon, ça tombe bien parce que je voulais vraiment boire du thé ! Sers-moi un thé, s'il te plaît !","Benissimo, perché volevo proprio un tè! Me ne faresti uno, per favore?","Ah, das ist gut, denn ich wollte definitiv Tee trinken! Ich nehme welchen, bitte.","Bueno, eso está bien, ¡porque definitivamente quería té! ¡Tomaré un poco, por favor!","Bueno, eso no importa, ¡porque de todos modos quería té! ¡Tomaré una taza, por favor!","뭐 괜찮아요, 안 그래도 차를 마시고 싶었거든요! 차 부탁드릴게요!",,ならいいか。すごくお茶を飲みたかったんだ。注文させてもらおう！,"Que bom, porque eu definitivamente queria chá! Vou querer, obrigado!",那也好，因为我真的想喝茶了！请给我来杯茶！,太好了，因為我真的很想喝茶！我想喝點茶，麻煩了！,,,,,
Gerald_RAW-0119-Alta,Gerald_RAW-0119-Alta,"Есть ли какой-то конкретный вкус, который ты предпочитаешь?",,Il y a une saveur en particulier que tu préfères ?,Hai qualche preferenza?,"Irgendeine Geschmacksrichtung, die du möchtest?",¿Hay algún sabor en particular que prefieras?,¿Hay algún sabor en particular que prefieras?,특별히 원하는 맛 있어요?,,好きなフレーバーはある？,Tem algum sabor específico que você prefira?,您有什么特别喜欢的口味吗？,你有特別喜歡的口味嗎？,,,,,
Gerald_RAW-0120-Gerald,Gerald_RAW-0120-Gerald,Хмм...,,Hum…,Hmm...,Mmh …,Mmm...,Mmm...,흐음...,,ええと…,Hmm...,唔……,嗯……,,,,,
Gerald_RAW-0121-Gerald,Gerald_RAW-0121-Gerald,"Ну, честно говоря, я довольно устал от всей этой ходьбы...",,"Pour être honnête, toute cette marche m'a bien fatigué…","A dire il vero, sono piuttosto stanco dopo tutto questo camminare...","Also, um ehrlich zu sein, ich bin nach dem vielen Wandern ganz schön müde.","Bueno, para ser sincero, estoy bastante cansado de tanto caminar...","Bueno, para ser sincero, estoy bastante cansado de tanto caminar...","그게, 솔직히 오래 걷다 보니 지금 상당히 피곤하거든요...",,正直に言うと、ずっと歩いていたからクタクタなんだ…,"Para ser sincero, estou bem cansado da caminhada...",好吧，老实说，走了这么多路我真的好累……,老實說，走來走去的，我好累……,,,,,
Gerald_RAW-0122-Gerald,Gerald_RAW-0122-Gerald,"У тебя есть что-нибудь, что могло бы меня разбудить? Дать мне хорошую порцию энергии??","""big ol shot of energy"" means ""something that will give me energy""",Tu aurais quelque chose pour me réveiller ? Pour me donner un bon coup de fouet ?,Hai qualcosa che possa svegliarmi? Che mi dia una bella carica di energia?,"Hast du etwas, das mich aufweckt? Mir einen ordentlichen Energieschub verpasst?",¿Tienes algo que pueda despertarme? ¿Algo que me dé un buen subidón de energía?,¿Tienes algo que pueda despertarme? ¿Algo que me dé un buen subidón de energía?,혹시 잠 깰만한 차 있을까요? 기운이 팍 나게 하는??,,目が覚めるようなお茶はあるかな？ 飲んだ途端にシャキッとするような。,Você tem alguma coisa que poderia me acordar? Me dar um choque de energia??,有什么提神的茶吗？能好好补充能量的那种？？,你有可以消除疲勞的茶嗎？可以補充我的能量？？,,,,,
Gerald_RAW-0123-Alta,Gerald_RAW-0123-Alta,"Я пойду посмотрю, есть ли у нас что-то такое.",,Je vais voir ce que je peux trouver.,Vado a vedere cosa posso trovare.,"Ich geh mal schauen, ob es so was gibt.",Iré a echar un vistazo y veré si eso existe.,Voy a fijarme si tenemos algo así.,가서 그런 게 있나 한번 알아볼게요.,,そういうのがあるか、見てくるよ。,Vou dar uma conferida pra ver se existe isso.,我找找看有没有这种东西。,我去找找有這種療效的茶。,,,,,
Gerald_RAW-0124-Alta,Gerald_RAW-0124-Alta,"Вот, пожалуйста.",,Et voilà !,Ecco a te!,Bitte sehr.,Aquí tienes.,Aquí tienes.,차 나왔습니다.,,さあ、どうぞ。,Aqui.,请用。,上茶囉。,,,,,
Gerald_RAW-0125-Gerald,Gerald_RAW-0125-Gerald,"Ничего себе, это, должно быть, самая холодная чашка чая, которую я когда-либо пил в своей жизни!","""wowzers"" is a slang way of saying ""wow""",Waouh ! C'est sans doute la tasse de thé la plus froide que j'aie jamais bue de toute ma vie !,Uaaaa! Questa è senza dubbio la tazza di tè più fredda che abbia mai bevuto in vita mia!,"Wowsers, das muss die kälteste Tasse Tee sein, die ich je hatte!","¡Vaya tela, esta debe ser la taza de té más fría que he probado en la vida!",¡Cáspita! ¡Esta debe ser la taza de té más fría que haya probado en mi vida!,"와우, 이렇게 차가운 차는 평생 처음 마셔봐요!",,うわお、こんなに冷たいお茶を飲むのは生まれて初めてだ！,"Eita, acho que esse é o chá mais gelado que eu já tomei na vida!",哇噻，这一定是我这辈子喝过的最凉的茶了！,哎呀，這真是我這輩子喝過最冷的茶！,,,,,
Gerald_RAW-0126-Gerald,Gerald_RAW-0126-Gerald,"Я, может быть, всего лишь простой рыцарь, но даже я знаю, что чай должен быть горячим!",,"J'ai beau n'être qu'un simple chevalier, mais même moi je sais que le thé se sert chaud !","Sarò anche un semplice cavaliere, ma perfino io so che il tè va servito caldo!","Ich bin zwar nur ein einfacher Ritter, aber selbst ich weiß, dass Tee heiß sein soll!","Puede que sea un simple caballero, ¡pero hasta yo sé que el té debe estar caliente!","¡Puede que no sea más que un simple caballero, pero hasta yo sé que el té debe servirse caliente!",비록 단순 무식한 기사지만 차가 뜨거워야 한다는 것 정도는 아는걸요!,,僕は無知な騎士かもしれないが、お茶が熱いことくらい知ってるよ！,"Eu posso ser um simples cavaleiro, mas até eu sei que chá é servido quente!",别看我只是个平凡的骑士，我也知道茶应该是热的！,我雖然是頭腦簡單的騎士，但連我也知道茶應該要是熱的！,,,,,
Gerald_RAW-0127-Alta,Gerald_RAW-0127-Alta,"Хорошо, я переделаю его, используя больше тепла.",,"OK, je vais le refaire en plus chaud.","Va bene, vado a rifarlo più caldo.","Gut, ich mache ihn noch mal mit mehr Hitze.","Vale, lo volveré a preparar calentándolo más.","Bien, te preparo otro y lo caliento más esta vez.","알았어요, 더 가열해서 만들어올게요.",,わかった。もっと熱くして淹れ直すよ。,"Certo, vou refazer ele usando mais calor.",好的，那我再做杯热的。,好，我會重泡一杯熱的。,,,,,
Gerald_RAW-0128-Gerald,Gerald_RAW-0128-Gerald,"Подожди-ка секунду, ты сказала, это чай?",,"Eh, attends une seconde… tu as dit que c'était du thé ?","Aspetta un secondo, hai detto che questo è tè?","Warte mal kurz, du meintest, das wäre Tee?","Espera un segundo, ¿has dicho que esto es té?",Espera un momento... ¿Dijiste que esto es té?,"잠깐, 잠깐만 기다려요. 이거 차라고 하지 않았어요?",,ちょっと待ってくれ。これがお茶だって？,"Espera só um pouquinho aí, você disse que isso é chá?",稍等一下，你说这是茶？,你給我等一下，你說這是茶？,,,,,
Gerald_RAW-0129-Gerald,Gerald_RAW-0129-Gerald,"Я, может быть, всего лишь простой рыцарь, но даже я знаю, что в чае должны быть чайные листья!",,"J'ai beau n'être qu'un simple chevalier, mais même moi je sais que dans le thé on met des feuilles de thé !","Sarò anche un semplice cavaliere, ma perfino io so che il tè dovrebbe contenere foglie di tè!","Ich bin zwar nur ein einfacher Ritter, aber selbst ich weiß, dass in Tee Teeblätter sein müssen!","Puede que sea un simple caballero, ¡pero hasta yo sé que el té debe tener hojas de té!","¡Puede que no sea más que un simple caballero, pero hasta yo sé que el té debe tener hojas de té!",내가 아무리 단순 무식한 기사지만 차에 찻잎이 들어간다는 것 정도는 알아요!,,僕は無知な騎士かもしれないが、お茶には茶葉が入ってることくらい知ってるさ！,"Eu posso ser um simples cavaleiro, mas até eu sei que chá deve ter folhas de chá!",别看我只是个平凡的骑士，我也知道茶里面应该有茶叶！,我雖然是頭腦簡單的騎士，但連我也都知道茶應該要有茶葉！,,,,,
Gerald_RAW-0130-Alta,Gerald_RAW-0130-Alta,"О, я забыла положить чайные листья? Я пойду переделаю.",,"Oh, j'ai oublié de mettre des feuilles de thé ? Je vais le refaire.","Ah, ho per caso dimenticato di metterci le foglie di tè? Vado a rifarlo.","Oh, hab ich die Teeblätter vergessen? Ich mach ihn noch mal.","Oh, ¿se me ha olvidado ponerle hojas de té? Volveré a hacerlo.","Uy, creo que olvidé ponerle hojas de té... Enseguida te preparo otro.","이런, 찻잎이 안 들어갔어요? 가서 다시 만들어올게요.",,おっと、茶葉を入れるのを忘れてた？ 淹れ直してくるよ。,"Ah, eu esqueci de colocar as folhas de chá nele? Vou refazer.",哦，我是不是忘放茶叶了？我去重做一杯。,噢，我忘記放茶葉了嗎？我會重泡一杯。,,,,,
Gerald_RAW-0131-Gerald,Gerald_RAW-0131-Gerald,Подожди минутку...,,Attends une minute…,Aspetta un secondo...,Warte mal …,Espera un momento...,Espera un momento...,이것 봐라...,,ちょっと待った…,Espera um pouco...,等一下……,等一下……,,,,,
Gerald_RAW-0132-Gerald,Gerald_RAW-0132-Gerald,...я чувствую себя таким бодрым! Я вне себя от энергии!,"""outta my mind"" is slang for ""out of my mind""",… Je me sens si vif ! J'ai l'esprit qui déborde d'énergie !,… mi sento super arzillo! Trabocco di energia!,…Ich fühle mich so wach! Ich bin verrückt vor Energie!,¡Me siento muy alerta! ¡Estoy lleno de energía!,¡Me siento muy alerta! ¡Estoy lleno de energía!,...정신이 확 드네! 기운이 넘치는데!,,…シャキーン！ 力がみなぎってきたぞ！,Estou me sentindo muito alerta! Estou quicando com tanta energia!,……我感觉精神抖擞！我精力充沛得要爆炸了！,……我的思緒好敏銳！我的精力充沛到滿出來了！,,,,,
Gerald_RAW-0133-Gerald,Gerald_RAW-0133-Gerald,"Черт возьми, да, вот он, лучший {{Gerald}}! Это моя лучшая версия!","""peak Gerald"" means ""the best version of Gerald""",Alors là !! Ça c'est du {{Gerald}} au sommet de sa forme ! La meilleure version de moi-même !,"Caspiterina, questo è {{Gerald}} all'ennesima potenza! Sono il meglio di me stesso!","Verflixt, hier ist der beste {{Gerald}} aller Zeiten! Das ist mein bestes Ich!","¡Toma ya, {{Gerald}} está a tope! ¡Esta es la mejor versión de mí mismo!","¡Ahora sí, {{Gerald}}! ¡Estás en la cresta de la ola! ¡Sin dudas que es la mejor versión de mí mismo!",이게 바로 나 {{Gerald}}의 절정이로구나! 최상의 컨디션이야!,,イェー！ これぞ絶好調の{{ジェラルド}}だ！ 最高の自分になれた！,"Aí, sim, esse é o {{Gerald}} no ápice! Esse é o meu melhor eu!",没错，{{Gerald}}迎来了巅峰时刻！我现在生龙活虎！,超讚，這是{{Gerald}}的巔峰狀態！這是我最棒的狀態！,,,,,
