,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Ren_RAW-0198-Ren,Ren_RAW-0198-Ren,"Чай! Конечно! В возбуждении я почти забыл! Да, давайте выпьем чашку.",,"Du thé ! Bien sûr ! Avec toute cette excitation, j'avais presque oublié ! Oui, buvons une tasse de thé.","Tè! Ma certo! In tutta questa frenesia, l'avevo quasi dimenticato! Forza, assaggiamolo.","Tee! Natürlich! Das habe ich in der Aufregung ganz vergessen! Ja, trinken wir eine Tasse.","¡Té! ¡Claro! ¡Con toda la emoción casi lo había olvidado! Sí, tomaré una taza.","¡Té! ¡Claro! ¡Fue tal el desborde de emoción que casi lo olvido! Sí, tomaré una taza.","아차! 그렇죠! 너무 들떠서 잊고 있었네요! 좋아요, 한 잔 주세요.",,お茶か！ そうだった！ 興奮のあまりすっかり忘れていたよ！ じゃあ、1杯いただこう。,"Chá! Claro! Com toda a empolgação eu quase esqueci! Sim, vamos tomar uma xícara.",茶！当然！我高兴得差点忘了！对啊，喝一杯吧。,茶！當然！我太興奮，差點就忘記了！好啊，喝杯茶吧。,,,,,
Ren_RAW-0199-Alta,Ren_RAW-0199-Alta,Вам не нужно сначала отдохнуть?,,Tu ne voulais pas commencer par te reposer ?,Non hai prima bisogno di riposare un po'?,Musst du nicht vorher ausruhen?,¿No necesitas descansar primero?,¿No necesitas descansar primero?,먼저 쉬어야 하지 않나요?,,先に休まなくていいのか？,Você não precisa descansar primeiro?,你不用先休息吗？,你不是要先休息嗎？,,,,,
Ren_RAW-0200-Ren,Ren_RAW-0200-Ren,"Как я могу отдыхать?? Я переполнен энтузиазмом! Нет, чашка чая прямо сейчас звучит идеально.",,"Comment pourrais-je me reposer ? Je déborde d'enthousiasme ! Non, une tasse de thé maintenant ça me semble parfait.",Come potrei mai riposare? Sono pieno di entusiasmo! Una tazza di tè adesso sarebbe perfetta.,"Wie soll ich mich denn ausruhen? Ich bin randvoll mit Begeisterung! Nein, eine Tasse Tee klingt jetzt perfekt.","¿Cómo voy a descansar? ¡Estoy lleno de entusiasmo! No, una taza de té ahora suena perfecto.","¡¿Cómo voy a descansar?! ¡Estoy lleno de entusiasmo! No, una taza de té ahora me parece perfecto.",지금 휴식이 되겠습니까?? 흥분해서 얼굴이 확 달아오를 지경인데! 차 한잔하면 딱 좋겠습니다.,,休んでなんていられるか？ 興奮で体が熱を帯びてる！ そう、お茶を飲むなら今がちょうどいい。,"Como eu poderia descansar?? Estou transbordando de entusiasmo! Não, uma xícara de chá agora parece perfeito.",我怎么可能休息？？我现在满腔热情！是啊，是时候喝杯茶了。,我怎麼能夠休息？？我現在熱血沸騰！不，現在很適合喝杯茶。,,,,,
Ren_RAW-0201-Alta,Ren_RAW-0201-Alta,"Конечно, что бы вы хотели?",,"D'accord, tu voudrais quoi ?","D'accordo, cosa vorresti?","Klar, was hättest du gerne?","Claro, ¿qué quieres tomar?",Está bien. ¿Qué quieres tomar?,"좋아요, 어떤 거로 드릴까요?",,わかった。どんなお茶にする？,"Claro, o que você vai querer?",好的，你想喝什么？,好啊，你想要喝什麼？,,,,,
Ren_RAW-0202-Ren,Ren_RAW-0202-Ren,Хмм...,,Hum…,Uhm...,Mmh …,Mmm...,Mmm...,흐음...,,ふうん…,Hmm...,唔……,嗯……,,,,,
Ren_RAW-0203-Ren,Ren_RAW-0203-Ren,"Должен сказать... встреча с вами здесь напомнила мне о страсти, которую я чувствовал в юности.",,Je dois dire que… te rencontrer ici me rappelle la passion qui m'animait quand j'étais jeune.,Devo dire che… incontrarti qui mi ha ricordato della passione che mi animava quando ero giovane.,Ich muss sagen …Dich hier zu treffen hat mich an die Leidenschaft meiner Jugend erinnert.,Lo cierto es que conocerte aquí me ha recordado la pasión que sentí en mi juventud.,Debo admitir que encontrarte en este lugar... hizo que recordara la pasión que sentí en mi juventud.,어디 보자... 오늘 만남은 저에게 어린 시절의 열정을 상기시켰습니다.,,実は…あんたと会って、若い頃に抱いていた情熱を思い出したんだ。,Devo dizer... encontrar você aqui me fez lembrar da paixão que senti na minha juventude.,我必须说……与你相遇让我想起了自己年轻时的激情。,我得說……在這裡見到你，我就想到年輕時的熱情。,,,,,
Ren_RAW-0204-Ren,Ren_RAW-0204-Ren,Тогда мир казался спонтанным и живым.,,"En ce temps-là, le monde était spontané et vivant.",Allora il mondo sembrava spontaneo e vivo.,Damals fühlte sich die Welt spontan und lebendig an.,"En aquel entonces, el mundo parecía espontáneo y vivo.","En aquel entonces, el mundo parecía espontáneo y vivo.",그때 제가 본 세상은 예측 불허에 활기가 넘쳤거든요.,,あの頃は、世界がおおらかで生き生きと感じられた。,"Naquela época, o mundo parecia espontâneo e vivo.",那时候的世界让人感觉万物竞发，生机勃勃。,那時候，這世界感覺洋溢著生命力。,,,,,
Ren_RAW-0205-Ren,Ren_RAW-0205-Ren,"Настоящие дары неожиданности и восторга встречаются всё реже и реже, когда я становлюсь старше.",,Les vrais cadeaux de la surprise et de l'enchantement se font de plus en plus rares au fil des ans.,I doni genuini della sorpresa e dell'incanto sembrano sempre più rari col passare degli anni.,"Wahrlich überraschende und freudige Gaben werden immer seltener, je älter ich werde.",Los verdaderos regalos de la sorpresa y el deleite son cada vez más raros a medida que envejezco.,Los regalos de la sorpresa y el deleite son cada vez más raros y menos genuinos a medida que envejezco.,그러다 나이가 들수록 놀라움과 기쁨이라는 선물이 점점 희귀해졌죠.,,年を重ねるにつれ、驚きや喜びをもたらしてくれるものは、どんどん少なくなっていく。,Sinto que dádivas verdadeiras que surpreendem e encantam ficam cada vez mais raras à medida que envelheço.,随着年龄的增长，我却越来越难以感受到真正的惊喜和快乐。,隨著年紀漸長，我越來越少感受到驚喜和愉悅。,,,,,
Ren_RAW-0206-Ren,Ren_RAW-0206-Ren,"Но встреча с вами стала как призыв к действию! Быть вдохновлённым и преследовать то, что кажется наиболее живым!",,Mais te voir ici me pousse à passer à l'action ! Cela m'inspire et m'incite à rechercher ce qu'il y a de plus vivant !,Ma vederti qui è stato come un invito all'azione! Un invito a lasciarsi guidare dalle proprie aspirazioni!,"Aber dich hier zu sehen war wie ein Weckruf! Mich begeistern zu lassen und dem nachzujagen, was sich am lebendigsten anfühlt!",¡Pero verte aquí ha sido como una llamada a la acción! ¡Para inspirarme y perseguir lo que se siente más vivo!,¡Pero el hecho de verte aquí lo considero una llamada a la acción! ¡Una llamada para inspirarme e ir tras lo que se siente más vivo!,하지만 오늘 만남이 저를 다시 일깨우는 듯합니다! 내 마음을 흔들며 살아있게 하는 그것을 찾아 떠나라고 말이죠!,,だが、あんたと会って、“動け”と言われた気がした！ 刺激を受けて、一番輝いて見えるものを追えと！,Mas ver você aqui parece ser uma chamada a agir! Para me inspirar e buscar o que nos faz sentir vivos!,但与你相遇就仿佛一种号召！号召我迸发灵感和生机！,不過，在這見到你，讓我覺得自己該振作起來！接受鼓舞，去追尋最有活力的目標！,,,,,
Ren_RAW-0207-Ren,Ren_RAW-0207-Ren,"Пожалуйста, не принесёте ли вы мне чашку чая, которая напоминает о страсти и о стремлении к своим мечтам?",,"S'il te plaît, pourrais-tu m'apporter une tasse de thé qui me rappellerait la passion et la poursuite de mes rêves ?","Per cortesia, mi porteresti una tazza di tè che richiami alla mente la passione e il perseguimento dei propri sogni?","Bitte, bringst du mir einen Tee, der an Leidenschaft und die Jagd nach Träumen erinnert?","Por favor, ¿podrías traerme una taza de té que recuerde la pasión y la búsqueda de los sueños?","Por favor, ¿podrías traerme una taza de té que traiga a la memoria la pasión y la búsqueda de los sueños?","그래서 말인데요, 열정과 꿈을 향한 마음이 떠오르는 차를 만들어 주시겠습니까?",,だから、心に情熱を呼び戻し、夢を追いたくなるようなお茶を持ってきてくれないか？ ,"Por favor, poderia trazer uma xícara de chá que invoca paixão, e a busca dos nossos sonhos?",劳烦了，可不可以给我一杯能唤起激情，催人追逐梦想的茶？,我想拜託你，能不能幫我泡一杯茶，讓我想起熱情，以及夢想的追求？,,,,,
Ren_RAW-0208-Ren,Ren_RAW-0208-Ren,ВОТ что я больше всего желаю прямо сейчас.,,C'est ce que je désire le plus en cet instant.,"QUESTO è ciò che desidero di più, in questo momento.",DAS hätte ich jetzt am liebsten.,Eso es lo que más deseo ahora mismo.,Eso es lo que más deseo en este instante.,지금은 그런 차를 마시고 싶네요.,,それが今、一番欲しいものだ。,É ISSO o que eu mais desejo nesse momento.,现在我想喝这种茶。,這就是我現在最渴望的。,,,,,
Ren_RAW-0209-Choice,Ren_RAW-0209-Choice,Я сделаю всё возможное.,,Je ferai de mon mieux.,Farò del mio meglio.,Ich tu‘ mein Bestes.,Haré lo que pueda.,Haré lo que pueda.,최선을 다해볼게요.,,ベストを尽くすよ。,Farei o melhor possível.,我尽量试试。,我會盡力的。,,,,,
Ren_RAW-0210-Choice,Ren_RAW-0210-Choice,Это чрезвычайно конкретно для чая.,,C'est extrêmement précis comme thé.,È una richiesta di tè molto specifica.,Das ist extrem spezifisch für Tee.,Eso es muy específico para un té.,Suena a un té muy específico.,주문이 상당히 구체적이군요?,,お茶を頼むにしては、ずいぶん抽象的だ。,Isso é extremamente específico pra um chá.,对茶而言，这种要求还真够具体的。,你的要求還真特別。,,,,,
Ren_RAW-0211-Ren,Ren_RAW-0211-Ren,Спасибо!,From [0209-Choice],Merci !,Grazie!,Danke!,¡Gracias!,¡Gracias!,감사합니다!,,よろしく頼む！,Agradeço!,谢谢！,謝謝你！,,,,,
Ren_RAW-0212-Ren,Ren_RAW-0212-Ren,"Ха! Действительно! Возможно, моя более поэтическая сторона взяла верх сегодня.",From [0210-Choice],Ah ! En effet ! Il faut croire que mon côté poétique a pris le dessus sur moi aujourd'hui.,Certo che lo è! Oggi il mio lato poetico ha avuto la meglio su di me.,Ha! Das ist es tatsächlich! Vielleicht hat meine poetische Seite heute die Oberhand gewonnen.,¡Ja! ¡Sí que lo es! Quizás hoy mi lado más poético se haya apoderado de mí.,¡Ja! ¡Sí que lo es! Quizás hoy mi lado más poético se haya apoderado de mí.,하하! 추상적인가요? 오늘은 제 시적 자아가 완전히 깨어난 날이라 그렇습니다.,,ハハ！ 確かにな！ どうやら今日は、俺の中の詩人が幅を利かせてるらしい。,Hah! Realmente é! Talvez o meu lado mais poético esteja aflorando hoje.,哈！可不是嘛！也许是我今天文青情结泛滥吧。,哈！的確! 或許今天的我比平日更感性。,,,,,
Ren_RAW-0213-Ren,Ren_RAW-0213-Ren,"Но если кто-то и может оправдать возвышенные ожидания, то, чёрт возьми, несомненно, это вы!",,"Mais s'il y a bien quelqu'un capable de combler les espoirs les plus nobles, ce ne peut être que toi, bonté divine !","Ma se c'è qualcuno che può soddisfare le aspettative più elevate, quella sei tu!","Aber wenn jemand aus so hochgesteckten Erwartungen etwas machen kann, dann du!","Pero si alguien puede cumplir con las elevadas expectativas, ¡seguramente seas tú!","Pero si alguien es capaz de cumplir con las más elevadas expectativas, ¡ese alguien de seguro eres tú!",하지만 세상에 이런 시적인 주문마저 처리해 낼 사람이 있다면 {{Alta}} 님뿐일 겁니다!,,だが、高い期待に応えられるヤツがいるとしたら、あんたに違いない！,"Mas se alguém pode cumprir expectativas elevadas, certamente esse alguém é você!",但如果说有人能实现这种离谱的愿望，那个人肯定是你！,不過，如果任何人都能引發對未來的希望，你也一定做得到！,,,,,
Ren_RAW-0214-Ren,Ren_RAW-0214-Ren,"Пожалуйста, просто делайте так, как чувствуете, любая чашка чая, которую вы мне принесёте, будет идеальной.",DUPLICATE 1B END,"Je t'en prie, fais simplement comme tu le sens. N'importe quelle tasse de thé faite par toi sera parfaite.","Fai semplicemente quello che senti, qualsiasi tazza di tè che mi porterai sarà perfetta.","Tu einfach, was du für richtig hältst. Jede Tasse Tee, die du bringst, wird perfekt sein.","Tú solo hazlo como lo sientas, cualquier taza de té que me traigas será perfecta.",Prepara el té que creas adecuado. Cualquier taza de té que me traigas será perfecta.,마음 가는 대로 해주세요. 그 손으로 만든 차는 뭐든지 완벽할 겁니다.,,直感に任せてやってくれ。あんたが淹れるなら、どんなお茶でも完璧だろうよ。,"Pode simplificar se achar melhor, qualquer xícara de chá que você me trouxer será perfeita.",你随意发挥吧，不管你给我什么茶，那都是好茶。,請順著感覺而為，只要是你泡的茶，一定是完美的。,,,,,
Ren_RAW-0215-Ren,Ren_RAW-0215-Ren,Здравствуйте снова! Я с нетерпением жду эту чашку чая!,,Rebonjour ! J'attends cette tasse de thé avec une grande impatience !,Di nuovo buongiorno! Sto aspettando con impazienza questa tazza di tè!,Hallo! Ich freue mich riesig auf meine Tasse Tee!,¡Hola otra vez! ¡Estoy esperando con muchas ganas esa taza de té!,¡Hola otra vez! ¡Estoy esperando con muchas ansias esa taza de té!,다시 인사드립니다! 준비 중인 차 매우 기대하고 있습니다!,,また会ったな！ 頼んだお茶を楽しみに待っているぞ！,Olá de novo! Estou esperando ansiosamente essa xícara de chá!,又见面了！我很期待我的茶！,你好，又是我！我等不及要喝那杯茶了！,,,,,
