,Key,English_US,Description,French,Italian,German,Spanish_Spain,Spanish_LATAM,Korean,Russian,Japanese,Portuguese_Brazil,Chinese_Simplified,Chinese_Traditional,Polish,Turkish,Swedish,Thai,Arabic
Zenith_RAW-0097-Zenith,Zenith_RAW-0097-Zenith,Мы не дорожим. Этим невыразимым местом. Мы надеемся никогда не посещать его снова. \n <Zenith>Никогда.</>,,Nous n'aimons pas. Ce lieu épouvantable. Nous espérons ne jamais y retourner. \n <Zenith>Jamais.</>,Non apprezziamo. Questo luogo indescrivibile. Speriamo di non tornarci mai più. \n <Zenith>Mai.</>,"Wir mögen diesen. Unaussprechlichen Ort nicht. Wir hoffen, ihn nie wieder zu besuchen. \n <Zenith>Nie.</>",No apreciamos. Este lugar indescriptible. Esperamos no volver a visitarlo nunca más. \n <Zenith>Nunca.</>,No apreciamos. Este lugar indescriptible. Esperamos no volver a visitarlo nunca más. \n <Zenith>Nunca.</>,우린 그곳에서. 좋은 기억이 없단다. 다시는 가고 싶지 않아. \n <Zenith>다시는.</>,,ワタシタチ、好きデハナイ。この言葉にデキナイところ。二度と訪れたくアリマセン。 \n <Zenith>ゼッタイ。</>,Não estimamos. Esse lugar indescritível. Esperamos nunca mais visitá-lo. \n <Zenith>Nunca mais.</>,我等并不喜欢。那个不可言说之地。我等再也不想见到那个地方。 \n <Zenith>绝不。</>,我們不喜歡。這個無法言說的地點。我們希望再也不要前往該處。\n<Zenith>再也不要。</>,,,,,
Zenith_RAW-0098-Zenith,Zenith_RAW-0098-Zenith,Как увлекательно. Что простой напиток. Способен направлять. Такую злую энергию!,,Très fascinant. Ce simple breuvage. Capable d'acheminer. Une énergie si malveillante !,Affascinante. Una bevanda semplice. In grado di trasmettere. Un'energia malevola!,"Wie faszinierend. Das ein einfaches Getränk. Es schafft, eine solche. Böse Energie zu leiten!",Qué fascinante. Que una bebida simple. Sea capaz de canalizar. ¡Una energía tan malévola!,Qué fascinante. Que una bebida tan simple. Sea capaz de canalizar. ¡Una energía tan malévola!,무척 흥미롭구나. 이토록 단순한 음료가. 그토록 사악한 에너지를. 불러올 수 있다니!,,なんということデショウ。1杯の飲み物を通して感じラレル。恐ろしく邪悪なパワーを！,Que fascinante. Que uma bebida simples. Seja capaz de canalizar. Uma energia tão malévola!,真是令人着迷。如此简单的一杯饮料。竟然可以。蕴含如此恶毒的能量！,多妙啊。如此簡單的飲品。竟能傳導。如此邪惡的能量！,,,,,
Zenith_RAW-0099-Zenith,Zenith_RAW-0099-Zenith,Это не похоже ни на что. Что мы когда-либо испытывали. Радостно узнать о таком.,,Ça ne ressemble à rien. De ce que nous avons expérimenté. Apprendre une telle chose est une joie.,Questo non assomiglia a niente. Che abbiamo mai provato. È una gioia apprendere una cosa del genere.,"So etwas haben. Wir noch nie erlebt. Es ist eine Freude, so etwas kennenzulernen.",Jamás habíamos experimentado. Algo como esto. Es un placer saber algo así.,Jamás habíamos experimentado. Algo como esto. Es un placer saber algo así.,단 한 번도. 해본 적 없는 경험이야. 새로운 것을 배우니 정말 기쁘다.,,どんなものとも違いマス。今まで体験したことがナイ。スバラシイ学びデス。とても嬉しイ。,Isso é diferente. De tudo que já vivenciamos antes. É uma alegria conhecer tal elemento.,我等之前。从未有过这般体验。很高兴能见识此等奇物。,我們從未經歷過。這種體驗。瞭解這種飲品是件樂事。,,,,,
Zenith_RAW-0100-Zenith,Zenith_RAW-0100-Zenith,"Мы можем чувствовать, что есть. Изображение внутри чая.",,Nous percevons qu'il y a. Une image dans le thé.,Percepiamo. Un'immagine nel tè.,"Wir spüren, dass da. Ein Bild in dem Tee ist.",Podemos sentir que hay. Una imagen dentro del té.,Podemos sentir que hay. Una imagen dentro del té.,차를 마시다 보니. 어떤 그림이 느껴져.,,ワタシタチ、感じマス。お茶の中にあるイメージ。,Podemos sentir que existe. Uma imagem dentro do chá.,我等能感觉到。这杯茶里蕴含着一个影像。,我們感應到。茶中有個畫面。,,,,,
Zenith_RAW-0101-Zenith,Zenith_RAW-0101-Zenith,"Оно напечатано, да. Напечатанное изображение. \n <Zenith>Картинка.</>",,"Elle est imprimée, oui. Une image imprimée. \n <Zenith>Une photo.</>","È stampata, sì. Un'immagine stampata. \n <Zenith>Una foto.</>","Es ist gedruckt, ja. Ein gedrucktes Bild. \n <Zenith>Ein Bild.</>","Está impresa, sí. Una imagen impresa. \n <Zenith>Una imagen.</>","Está impresa, sí. Una imagen impresa. \n <Zenith>Una imagen.</>",그건 인쇄된 그림. 인쇄된 그림이야. \n <Zenith>사진.</>,,プリント、そう、プリントされた画像。 \n <Zenith>シャシン。</>,"Está impressa, sim. Uma imagem impressa. \n <Zenith>Uma foto.</>",是打印出来的东西。一张打印的图像。 \n <Zenith>一张相片。</>,印出來的，對。印出來的畫面。\n<Zenith>圖片。</>,,,,,
Zenith_RAW-0102-Zenith,Zenith_RAW-0102-Zenith,Это изображение. Ценно для тебя? \n <Zenith>Дорого?</>,,Est-ce une image. De valeur pour toi ? \n <Zenith>Aimée ?</>,Questa immagine. Ha valore per te? \n <Zenith>Amata?</>,Ist dieses Bild. Für dich von Wert? \n <Zenith>Wertgeschätzt?</>,¿Es esta una imagen? ¿De valor para ti? \n <Zenith>¿Apreciada?</>,¿Es una imagen? ¿De valor para ti? \n <Zenith>¿Apreciada?</>,혹시 너에게. 가치 있는 그림이니? \n <Zenith>소중하니?</>,,この画像が、アナタタチにとって価値があるのデスカ？ \n <Zenith>タイセツ？</>,Essa é uma imagem. Que tem valor para você? \n <Zenith>Estimada?</>,这张相片。对你来说很有价值吗？ \n <Zenith>珍贵之物？</>,這個畫面。對你來說很珍貴嗎？\n<Zenith>珍愛？</>,,,,,
Zenith_RAW-0103-Zenith,Zenith_RAW-0103-Zenith,Ты рассталась с. Любимым произведением искусства. Ради нашего чая?,,T'es-tu séparée. D'une œuvre d'art adorée. Pour notre thé ?,Ti sei separata. Da un'opera d'arte che ami. Per il nostro tè?,Hast du dich für. Unseren Tee von einem Stück. Geliebter Kunst getrennt?,¿Te has separado? ¿De una obra de arte querida? ¿Por el bien de nuestro té?,¿Te separaste? ¿De una obra de arte que aprecias? ¿Por el bien de nuestro té?,차를 만들기 위해. 소중한 예술 작품을. 포기했던 거니?,,手放したのデスカ？ 愛する芸術作品を。ワタシタチのお茶のために？,Você abriu mão de. Uma peça de arte amada. Em favor do nosso chá?,为了给我等泡茶。你居然舍弃了。心爱的相片？,你是否獻出。一件珍愛的作品。為了我們的茶？,,,,,
Zenith_RAW-0104-Zenith,Zenith_RAW-0104-Zenith,Так и есть. Мы чувствуем твою щедрость. В приготовлении такого напитка. \n <Zenith>Подарок.</>,,C'est donc ce que tu as fait. Nous sentons ta générosité. D'avoir préparé une telle boisson. \n <Zenith>Un cadeau.</>,Ebbene l'hai fatto. Percepiamo la tua generosità. Nel preparare questa bevanda. \n <Zenith>Un dono.</>,Das hast du. Wir spüren deine Großzügigkeit. Beim Zubereiten eines solchen Getränks. \n <Zenith>Ein Geschenk.</>,Así que sí. Percibimos tu generosidad. Al preparar tal bebida. \n <Zenith>Un regalo.</>,Conque sí. Percibimos tu generosidad. Al preparar tal bebida. \n <Zenith>Un regalo.</>,그랬구나. 이 음료를 준비한 너의. 너그러움이 느껴져. \n <Zenith>이건 선물이구나.</>,,そうなのデスネ。アナタは寛大デス。こんなお茶を用意してクレタ。 \n <Zenith>オクリモノ。</>,Abriu mesmo. Sentimos a sua generosidade. Na preparação dessa bebida. \n <Zenith>Um presente.</>,果然如此。我等从你精心准备的茶饮中。体会到了慷慨。 \n <Zenith>慷慨的招待。</>,的確是如此。我們感應到。你準備這份飲品時的慷慨。\n<Zenith>贈禮。</>,,,,,
Zenith_RAW-0105-Zenith,Zenith_RAW-0105-Zenith,"Мы можем чувствовать, что есть. Полезный инструмент. Внутри чая. \n <Zenith>Приспособление.</>",,Nous sentons qu'il y a. Un outil utile. Dans le thé. \n <Zenith>Instrument.</>,Percepiamo. Uno strumento utile. Nel tè. \n <Zenith>Strumento.</>,"Wir spüren, dass da. Ein nützliches Werkzeug. Im Tee ist. \n <Zenith>Arbeitsgerät.</>",Podemos sentir que hay. Una herramienta útil. Dentro del té. \n <Zenith>Implemento.</>,Podemos sentir que hay. Una herramienta útil. Dentro del té. \n <Zenith>Instrumento.</>,차를 마시다 보니. 유용한 도구가. 느껴져. \n <Zenith>좋은 기구.</>,,ワタシタチ、感じマス。便利な道具がアル。お茶の中に。 \n <Zenith>ドウグ。</>,Podemos sentir que há. Um instrumento útil. Neste chá. \n <Zenith>Implemento.</>,我等能感觉到。这杯茶里。蕴含着一件有用的工具。 \n <Zenith>器物。</>,我們感應到。實用的工具。在茶中。\n<Zenith>工具。</>,,,,,
Zenith_RAW-0106-Zenith,Zenith_RAW-0106-Zenith,Мы чувствуем его полезность. В захвате воспоминаний. \n <Zenith>Картинки.</>,,Nous sentons son utilité. À capturer les souvenirs. \n <Zenith>Photos.</>,Percepiamo la sua utilità. Nel catturare i ricordi. \n <Zenith>Foto.</>,Wir spüren seine Nützlichkeit. Beim Festhalten von Momenten. \n <Zenith>Bildern.</>,Percibimos su utilidad. En capturar recuerdos. \n <Zenith>Imágenes.</>,Percibimos su utilidad. En capturar recuerdos. \n <Zenith>Imágenes.</>,그 유용함은. 추억을 담는 것. \n <Zenith>사진을 찍는 것.</>,,わかりマス。これは役に立つ。思い出を記録しておくのに。 \n <Zenith>シャシン。</>,Sentimos sua utilidade. Na captura de lembranças. \n <Zenith>Imagens.</>,我等察觉到它的用途。它被用来保存记忆。 \n <Zenith>相片。</>,我們感應到它能夠。捕捉回憶。\n<Zenith>圖片。</>,,,,,
Zenith_RAW-0107-Zenith,Zenith_RAW-0107-Zenith,Сохранить момент времени. Значит держаться за. Истинную божественность.,,Pour préserver un instant. À attendre. La vraie divinité.,Preservare un momento nel tempo. Significa aggrapparsi. Alla vera divinità.,Das Bewahren eines Augenblicks. Bedeutet das Festhalten. Wahrer Göttlichkeit.,Preservar un momento en el tiempo. Es aferrarse. A la verdadera divinidad.,Preservar un momento en el tiempo. Es aferrarse. A la verdadera divinidad.,하나의 순간을 보존하는 건. 진정한 신성을. 붙드는 것이지.,,一瞬一瞬を切り取るのは、真の神々しさをとどメテおくコト。,Preservar um momento no tempo. É segurar. A verdadeira divindade.,化刹那为永恒。真是。与神迹无异。,保存特定時刻。就是掌握。真正的神聖。,,,,,
Zenith_RAW-0108-Zenith,Zenith_RAW-0108-Zenith,Мы чувствуем его полезность. В переносе воды.,,Nous sentons son utilité. À transférer de l'eau.,Percepiamo la sua utilità. Nel trasferimento dell'acqua.,Wir spüren seine Nützlichkeit. Beim Transport von Wasser.,Percibimos su utilidad. En trasvasar agua.,Percibimos su utilidad. En trasvasar agua.,그 유용함은. 물을 옮기는 것.,,ワタシタチ、感じマス。これは役に立つ。水を運ぶのに。,Sentimos sua utilidade. Na transferência de água.,我等察觉到它的用途。它被用于输送水。,我們感應到它能夠。讓水流動。,,,,,
Zenith_RAW-0109-Zenith,Zenith_RAW-0109-Zenith,Переносить воду. Значит создавать жизнь. Создавать красоту. \n <Zenith>Флора.</>,,Transférer de l'eau. C'est créer la vie. Créer la beauté. \n <Zenith>Flore.</>,Trasferire l'acqua. È creare la vita. Per creare bellezza. \n <Zenith>Flora.</>,"Wasser zu bewegen. Bedeutet, Leben zu erschaffen. Schönheit zu Erschaffen. \n <Zenith>Flora.</>",Trasvasar agua. Es crear vida. Crear belleza. \n <Zenith>Flora.</>,Trasvasar agua. Es crear vida. Crear belleza. \n <Zenith>Flora.</>,물을 옮기는 건. 생명을 창조하고. 아름다움을 창조하는 것. \n <Zenith>식물을 살리는 것.</>,,水を運ぶのは、命を生み出すコト。美しさを生み出すコト。 \n <Zenith>クサバナ。</>,Transferir água. É criar vida. Criar beleza. \n <Zenith>Flora.</>,输送水。即是创造生命。亦是创造美。 \n <Zenith>植被。</>,而讓水流動。即是創造生命。創造美。\n<Zenith>花。</>,,,,,
Zenith_RAW-0110-Zenith,Zenith_RAW-0110-Zenith,Мы чувствуем его полезность. В устранении нежелательных беспорядков. \n <Zenith>Подметание.</>,,Nous sentons son utilité. À faire disparaître le désordre inutile. \n <Zenith>Balayage.</>,Percepiamo la sua utilità. Nell'eliminare il disordine inutile. \n <Zenith>Spazzare.</>,Wir spüren seine Nützlichkeit. Beim Entfernen ungewollter Verschmutzungen \n <Zenith>Fegen.</>,Percibimos su utilidad. En eliminar desordenes no deseados. \n <Zenith>Barrer.</>,Percibimos su utilidad. En eliminar desordenes no deseados. \n <Zenith>Barrido.</>,그 유용함은. 원치 않는 더러움을 제거하는 것. \n <Zenith>바닥을 쓰는 것.</>,,ワタシタチ、感じマス。これは役に立つ。いらナイものを片づけるのに。 \n <Zenith>ソウジ。</>,Sentimos sua utilidade. Na remoção de bagunças indesejadas. \n <Zenith>Varrendo.</>,我等察觉到它的用途。它被用来清扫碍眼的垃圾。 \n <Zenith>打扫。</>,我們感應到它能夠。清除討厭的混亂。\n<Zenith>清掃。</>,,,,,
Zenith_RAW-0111-Zenith,Zenith_RAW-0111-Zenith,Поддерживать чистоту. Может быть. Восхитительно для души.,,Garder au propre. Ça peut. Délicieux pour l'âme.,Mantenere la pulizia. Può essere. Delizioso per l'anima.,Reinlichkeit zu bewahren. Kann für. Die Seele eine Wonne sein.,Mantener la limpieza. Puede ser. Encantador para el alma.,Mantener la limpieza. Puede ser. Encantador para el alma.,깔끔함을. 유지한다는 건. 영혼의 기쁨이지.,,キレイにしておくと、軽やかになるデショウ。心が。,Manter a limpeza. Pode ser. Maravilhoso para a alma.,保持环境清洁。有益于。愉悦心灵。,維持整潔。對靈魂來說。是好事。,,,,,
Zenith_RAW-0112-Zenith,Zenith_RAW-0112-Zenith,Мы чувствуем его способность. Собирать. Коллекционировать. \n <Zenith>Корзина.</>,,Nous sentons son aptitude. À rassembler. À collecter. \n <Zenith>Panier.</>,Percepiamo la sua capacità. Di attingere. Di raccogliere. \n <Zenith>Cestino.</>,Wir spüren seine Fähigkeit. Zu sammeln. Aufzunehmen. \n <Zenith>Korb.</>,Percibimos su capacidad. Para reunir. Para recoger. \n <Zenith>Cesta.</>,Percibimos su capacidad. Para recolectar. Para recoger. \n <Zenith>Canasta.</>,여기서 느껴지는 기능은. 모으고. 수집하는 기능. \n <Zenith>바구니의 기능.</>,,ワタシタチ、感じマス。これは便利デス。摘み取り、集めるのに。 \n <Zenith>バスケット。</>,Sentimos sua capacidade. De reunir. De coletar. \n <Zenith>Cesto.</>,我等感知到了它的用途。它被用于收获。和采集。 \n <Zenith>茶篓。</>,我們感應到它可以。聚集。收集。\n<Zenith>籃子。</>,,,,,
Zenith_RAW-0113-Zenith,Zenith_RAW-0113-Zenith,Это продолжение себя. Это символ эффективности. И легкости.,,C'est une extension de quelqu'un. C'est un symbole d'efficacité. Et d'aisance.,È un'estensione di sé stessi. È un simbolo di efficienza. E di agiatezza.,Er ist eine Erweiterung des Selbst. Er ist ein Symbol der Effizienz. Und Leichtigkeit.,Es una extensión de uno mismo. Es un símbolo de eficiencia. Y facilidad.,Es una extensión de uno mismo. Es un símbolo de eficiencia. Y facilidad.,그것은 존재의 연장이고. 효율성과 편리함의. 상징이지.,,自分の手足となりマス。象徴なのデス。効率性と容易さの。,É uma extensão de alguém. É um símbolo de eficiência. E facilidade.,它是人身体的延伸。它象征着效率。也象征着便捷。,此乃自我的延伸。此乃效率的象徵。以及自在。,,,,,
Zenith_RAW-0114-Zenith,Zenith_RAW-0114-Zenith,Мы чувствуем его полезность. В уменьшении нежелательных растений. \n <Zenith>Сорняки.</>,,Nous sentons son utilité. À réduire les plantes indésirables. \n <Zenith>Graines.</>,Percepiamo la sua utilità. Nel ridurre le piante indesiderate. \n <Zenith>Erbacce.</>,Wir spüren seine Nützlichkeit. In der Reduzierung unerwünschter Pflanzen. \n <Zenith>Unkraut.</>,Percibimos su utilidad. En reducir las plantas no deseadas. \n <Zenith>Malezas.</>,Percibimos su utilidad. En reducir las plantas no deseadas. \n <Zenith>Malezas.</>,그 유용함은. 원치 않는 식물을 없애는 것. \n <Zenith>잡초들.</>,,ワタシタチ、感じマス。これは役に立つ。いらナイ植物を取り除くのに。 \n <Zenith>ザッソウ。</>,Sentimos sua utilidade. Na redução de plantas indesejadas. \n <Zenith>Ervas daninhas.</>,我等察觉到它的用途。它被用于剪除碍眼的杂草。 \n <Zenith>除草。</>,我們感應到它能夠。減少討厭的植物。\n<Zenith>雜草。</>,,,,,
