key,source,Translation
Chinese_Traditional,我們想喝的茶。會讓我們知道。何謂價值。。\n<Zenith>珍貴的。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0080-Zenith,
English_US,"А, это. Чай?",
Description,,
French,"Ah, c'est cela. Le thé ?",
Italian,"Ah, è questo. Il tè?",
German,"Ah, ist das. Tee?",
Spanish_Spain,"Ah, es esto. ¿Té?",
Spanish_LATAM,Ah... ¿Esto es? ¿Té?,
Korean,"아, 이게 혹시. 차?",
Russian,"Ah, is this. Tea?",
Japanese,あー、これが、お茶デスカ？,
Portuguese_Brazil,"Ah, isso é. Chá?",
Chinese_Simplified,啊，我等的茶。就是这杯吗？,
Chinese_Traditional,啊，這是。茶？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0081-Alta,
English_US,"О, нет, эта чашка грязная. Позволь мне её помыть.",
Description,,
French,"Oh, non, cette tasse est sale. Je vais aller la laver.",
Italian,"Oh, no, questa tazza è sporca. Vado a lavarla.",
German,"Oh nein, diese Tasse ist dreckig. Lass sie mich abwaschen gehen.",
Spanish_Spain,"Oh, no, esta taza está sucia. Iré a lavarla.",
Spanish_LATAM,"Ah, no, esta taza está sucia. Voy a lavarla.",
Korean,"이런, 아니에요. 이 잔은 더럽네요. 가서 씻어야겠어요.",
Russian,"Oh, no, this cup is dirty. Let me go wash it.",
Japanese,おっと、ダメだ。このカップは汚れてる。洗ってくるよ。,
Portuguese_Brazil,"Ah, não, essa xícara está suja. Deixa eu lavar.",
Chinese_Simplified,哦，不行啊，这个杯子很脏。等我把它洗干净。,
Chinese_Traditional,噢，不，這杯子好髒。我去洗一下。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0082-Zenith,
English_US,"Пожалуйста, мы хотим. Чай из. Растения ""Большой Гибрид"".",
Description,,
French,"S'il te plaît, nous désirons. Du thé fait avec. Une plante ""grand hybride"".",
Italian,"Per favore, desideriamo. Un tè fatto con. Una pianta ""Grande Ibrido"".",
German,"Bitte, wir wünschen uns. Tee aus. Einem „Großen Hybriden“.",
Spanish_Spain,"Por favor, deseamos. Té hecho con. Una planta ""híbrida grande"".",
Spanish_LATAM,"Por favor, deseamos. Té hecho con. Una planta «híbrida grande».",
Korean,우리가 원하는 차는. 간단하단다. '대형 교배종' 식물과.,
Russian,"Please, we wish for. Tea made out of. A ""Large Hybrid"" plant.",
Japanese,お願いシマス。欲しいデス。“大型のハイブリッド”のお茶。,
Portuguese_Brazil,"Por favor, queremos. Chá feito de. Uma planta ""híbrida grande"".",
Chinese_Simplified,请为我等。来一杯。用“大型混种植物”泡的茶。,
Chinese_Traditional,我們想喝的茶。用「大型混種」植物製作的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0083-Zenith,
English_US,И его плода. И его семени. Всё вместе.,
Description,,
French,Et ses fruits. Et ses graines. Toutes.,
Italian,E il suo frutto. E il suo seme. Tutto.,
German,Und seiner Frucht. Und seinem Samen. Allem.,
Spanish_Spain,Y su fruta. Y su semilla. Todo ello.,
Spanish_LATAM,Y su fruta. Y su semilla. Todo ello.,
Korean,그 열매와. 그 씨앗을. 모두 넣어주렴.,
Russian,And its fruit. And its seed. All of them.,
Japanese,その果実、その種子、全部入れたお茶デス。,
Portuguese_Brazil,E seus frutos. E suas sementes. Tudo.,
Chinese_Simplified,外加它的果实。以及它的种子。三样都泡进茶里。,
Chinese_Traditional,還有它的果實。還有它的種子。全部。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0084-Zenith,
English_US,"Пожалуйста, мы хотим. Чай, который расскажет нам. Что ценно. \n <Zenith>Ценно.</>",
Description,,
French,"S'il te plaît, nous désirons. Du thé pour apprendre. Ce qui est de valeur. \n <Zenith>De valeur.</>",
Italian,"Per favore, desideriamo. Un tè che ci fa capire. Ciò che ha valore. \n <Zenith>Di valore.</>",
German,"Bitte, wir wünschen uns. Tee, der uns sagt. Was wertvoll ist. \n <Zenith>Wertvoll.</>",
Spanish_Spain,"Por favor, deseamos. Té que nos dice. Lo que es de valor. \n <Zenith>Valioso.</>",
Spanish_LATAM,"Por favor, deseamos. Té que nos diga. Lo que es de valor. \n <Zenith>Valioso.</>",
Korean,우리가 원하는 차는. 가치 있는 것이 무엇인지. 말해주는 차란다. \n <Zenith>가치 있는 것.</>,
Russian,"Please, we wish for. Tea which tells us. What is of value. \n <Zenith>Valuable.</>",
Japanese,お願いシマス。欲しいノデス。教えてくれるお茶。価値のあるものは何か。 \n <Zenith>ダイジ。</>,
Portuguese_Brazil,"Por favor, queremos. Chá que nos diga. O que é de valor. \n <Zenith>Valioso.</>",
Chinese_Simplified,请为我等。来一杯。阐释何为高价值之物的茶。 \n <Zenith>高价值之物。</>,
Chinese_Traditional,我們想喝的茶。會讓我們知道。何謂價值。\n<Zenith>珍貴的。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0085-Alta,
English_US,Ты всё ещё хочешь чай?,
Description,,
French,Tu veux toujours du thé ?,
Italian,Vuoi ancora un tè?,
German,Wollt ihr noch Tee?,
Spanish_Spain,¿Todavía quieres té?,
Spanish_LATAM,¿Todavía quieres té?,
Korean,차 기다리는 것 맞죠?,
Russian,Do you still want tea?,
Japanese,まだお茶を飲みたい？,
Portuguese_Brazil,Você ainda quer chá?,
Chinese_Simplified,你还想喝茶吗？,
Chinese_Traditional,你們還想喝茶嗎？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0086-Zenith,
English_US,Мы были бы в восторге!,
Description,,
French,Nous trouverions cela délicieux !,
Italian,Ne saremmo deliziate!,
German,Das wäre wonnig!,
Spanish_Spain,¡Estaríamos encantadas!,
Spanish_LATAM,¡Estaríamos encantadas!,
Korean,물론이란다!,
Russian,We would be delighted!,
Japanese,ええ、ぜひトモ！,
Portuguese_Brazil,Nos encantaria!,
Chinese_Simplified,我等很乐意再来一杯！,
Chinese_Traditional,我們想喝！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0087-Zenith,
English_US,"Пожалуйста, мы хотим. Чай из. Растения ""Большой Гибрид"".",
Description,,
French,"S'il te plaît, nous désirons. Du thé fait avec. Une plante ""grand hybride"".",
Italian,"Per favore, desideriamo. Un tè fatto con. Una pianta ""Grande Ibrido"".",
German,"Bitte, wir wünschen uns. Tee aus. Einem „Großen Hybriden“.",
Spanish_Spain,"Por favor, deseamos. Té hecho con. Una planta ""híbrida grande"".",
Spanish_LATAM,"Por favor, deseamos. Té hecho con. Una planta «híbrida grande».",
Korean,우리가 원하는 차는. 간단하단다. '대형 교배종' 식물과.,
Russian,"Please, we wish for. Tea made out of. A ""Large Hybrid"" plant.",
Japanese,お願いシマス。欲しいデス。“大型のハイブリッド”のお茶。,
Portuguese_Brazil,"Por favor, queremos. Chá feito de. Uma planta ""híbrida grande"".",
Chinese_Simplified,请为我等。来一杯。用“大型混种植物”泡的茶。,
Chinese_Traditional,我們想喝的茶。用「大型混種」植物製作的茶。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0088-Zenith,
English_US,И его плода. И его семени. Всё вместе.,
Description,,
French,Et ses fruits. Et ses graines. Toutes.,
Italian,E il suo frutto. E il suo seme. Tutto.,
German,Und seiner Frucht. Und seinem Samen. Allem.,
Spanish_Spain,Y su fruta. Y su semilla. Todo ello.,
Spanish_LATAM,Y su fruta. Y su semilla. Todo ello.,
Korean,그 열매와. 그 씨앗을. 모두 넣어주렴.,
Russian,And its fruit. And its seed. All of them.,
Japanese,その果実、その種子、全部入れたお茶デス。,
Portuguese_Brazil,E seus frutos. E suas sementes. Tudo.,
Chinese_Simplified,外加它的果实。以及它的种子。三样都泡进茶里。,
Chinese_Traditional,還有它的果實。還有它的種子。全部。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0089-Zenith,
English_US,"Пожалуйста, мы хотим. Чай, который расскажет нам. Что ценно. \n <Zenith>Ценно.</>",
Description,,
French,"S'il te plaît, nous désirons. Du thé pour apprendre. Ce qui est de valeur. \n <Zenith>De valeur.</>",
Italian,"Per favore, desideriamo. Un tè che ci fa capire. Ciò che ha valore. \n <Zenith>Di valore.</>",
German,"Bitte, wir wünschen uns. Tee, der uns sagt. Was wertvoll ist. \n <Zenith>Wertvoll.</>",
Spanish_Spain,"Por favor, deseamos. Té que nos dice. Lo que es de valor. \n <Zenith>Valioso.</>",
Spanish_LATAM,"Por favor, deseamos. Té que nos diga. Lo que es de valor. \n <Zenith>Valioso.</>",
Korean,우리가 원하는 차는. 가치 있는 것이 무엇인지. 말해주는 차란다. \n <Zenith>가치 있는 것.</>,
Russian,"Please, we wish for. Tea which tells us. What is of value. \n <Zenith>Valuable.</>",
Japanese,お願いシマス。欲しいノデス。教えてくれるお茶。価値のあるものは何か。 \n <Zenith>ダイジ。</>,
Portuguese_Brazil,"Por favor, queremos. Chá que nos diga. O que é de valor. \n <Zenith>Valioso.</>",
Chinese_Simplified,请为我等。来一杯。阐释何为高价值之物的茶。 \n <Zenith>高价值之物。</>,
Chinese_Traditional,我們想喝的茶。會讓我們知道。何謂價值。\n<Zenith>珍貴的。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0090-Alta,
English_US,"Вот, держи.",
Description,,
French,Et voilà.,
Italian,Ecco qui.,
German,Bitte sehr.,
Spanish_Spain,Aquí tienes.,
Spanish_LATAM,Aquí tienes.,
Korean,차 나왔습니다.,
Russian,Here you go.,
Japanese,どうぞ。,
Portuguese_Brazil,Aqui está.,
Chinese_Simplified,请用。,
Chinese_Traditional,給你。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0091-Zenith,
English_US,Теперь мы будем. Пить чай. \n <Zenith>Да.</>,
Description,,
French,Nous allons maintenant consommer. Le thé. \n <Zenith>Oui.</>,
Italian,Adesso consumeremo. Il tè. \n <Zenith>Sì.</>,
German,Wir werden jetzt den. Tee verzehren. \n <Zenith>Ja.</>,
Spanish_Spain,Ahora consumiremos. El té. \n <Zenith>Sí.</>,
Spanish_LATAM,Ahora consumiremos. El té. \n <Zenith>Sí.</>,
Korean,"그래, 차를 한번. 마셔봐야겠구나. \n <Zenith>그래.</>",
Russian,We will now consume. The tea. \n <Zenith>Yes.</>,
Japanese,では、いただきマス。お茶を。 \n <Zenith>ハイ。</>,
Portuguese_Brazil,Agora consumiremos. Chá. \n <Zenith>Sim.</>,
Chinese_Simplified,让我等。尝尝这杯茶。 \n <Zenith>不错。</>,
Chinese_Traditional,我們現在要喝。這杯茶。\n<Zenith>對。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0092-Zenith,
English_US,ИНТЕРЕСНО! \n <Zenith>ИНТЕРЕСНО!</>,
Description,,
French,INTÉRESSANT ! \n <Zenith>INTÉRESSANT !</>,
Italian,INTERESSANTE! \n <Zenith>INTERESSANTE!</>,
German,INTERESSANT! \n <Zenith>INTERESSANT!</>,
Spanish_Spain,¡¡¡Interesante!!! \n <Zenith>¡¡¡Interesante!!!</>,
Spanish_LATAM,¡INTERESANTE! \n <Zenith>¡INTERESANTE!</>,
Korean,재미있다! \n <Zenith>정말 재밌어!</>,
Russian,INTERESTING! \n <Zenith>INTERESTING!</>,
Japanese,オモシロイ！ \n <Zenith>オモシロイ！</>,
Portuguese_Brazil,INTERESSANTE! \n <Zenith>INTERESSANTE!</>,
Chinese_Simplified,真是有趣！ \n <Zenith>有趣！</>,
Chinese_Traditional,真有趣！\n<Zenith>真有趣！</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0093-Zenith,
English_US,Вкус. Этого чая. Как увлекательно.,
Description,,
French,Le goût. De ce thé. Très fascinant.,
Italian,Il sapore. Di questo tè. Affascinante.,
German,Der Geschmack. Dieses Tees. Wie faszinierend.,
Spanish_Spain,El sabor. De este té. Qué fascinante.,
Spanish_LATAM,El sabor. De este té. Qué fascinante.,
Korean,이 차는. 맛이. 무척 흥미롭구나.,
Russian,The taste. Of this tea. How fascinating.,
Japanese,このお茶の味とキタラ。なんてスバラシイ。,
Portuguese_Brazil,O gosto. Desse chá. Que fascinante.,
Chinese_Simplified,这杯茶。它的味道。真是令人着迷。,
Chinese_Traditional,茶的。滋味。多妙啊。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0094-Zenith,
English_US,Как будто. Нас поглотило. Пламя. \n <Zenith>Горение.</>,
Description,,
French,C'est comme si. Nous étions consumés. Par des flammes. \n <Zenith>Brûlant.</>,
Italian,È come se. Fossimo consumate. Dalle fiamme. \n <Zenith>Bruciore.</>,
German,"Es ist, als würden wir. verzehrt. Von Flammen. \n <Zenith>Brennen.</>",
Spanish_Spain,Es como si. Nos consumiéramos. En llamas. \n <Zenith>Ardiendo.</>,
Spanish_LATAM,Es como si. Nos consumiéramos. En llamas. \n <Zenith>Ardiendo.</>,
Korean,우리가 마치. 화염에 휩싸인. 기분이구나. \n <Zenith>타는 것 같아.</>,
Russian,It is as though. We are consumed. In flames. \n <Zenith>Burning.</>,
Japanese,まるで、のみ込まれたようデス。炎の中に！ \n <Zenith>アチチチ。</>,
Portuguese_Brazil,Parece que. Consumimos. Em chamas. \n <Zenith>Queimando.</>,
Chinese_Simplified,我等。感觉就好像。被火焰吞噬。 \n <Zenith>烈焰焚身。</>,
Chinese_Traditional,好似。我們在喝。火焰。\n<Zenith>燃燒。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0095-Zenith,
English_US,"Да, есть энергия, которая пробуждается. Этим напитком.",
Description,,
French,"Oui, il y a une énergie qui est invoquée. Par cette boisson.",
Italian,"Sì, un'energia viene evocata. Con questa bevanda.",
German,"Ja, dieses Getränk ruft eine. Energie hervor.",
Spanish_Spain,"Sí, hay una energía que se convoca. Por esta bebida.",
Spanish_LATAM,"Sí, hay una energía que se convoca. Por esta bebida.",
Korean,이 차는 에너지를. 불러오는구나.,
Russian,"Yes, there is an energy that is summoned. By this drink.",
Japanese,ソウ！ パワーが押し寄せマス。この飲み物にヨッテ。,
Portuguese_Brazil,"Sim, há uma energia que é invocada. Por essa bebida.",
Chinese_Simplified,这杯茶。蕴含着一股能量。,
Chinese_Traditional,對，這杯飲品。召喚出。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0096-Zenith,
English_US,Энергия. Из невыразимого места. \n <Zenith>Далеко.</>,
Description,,
French,Une énergie. D'un lieu épouvantable. \n <Zenith>Très lointain.</>,
Italian,Un'energia. Da un luogo indescrivibile. \n <Zenith>Molto lontano.</>,
German,Eine Energie. Von einem unaussprechlichen Ort. \n <Zenith>Weit weg.</>,
Spanish_Spain,Una energía. De un lugar indescriptible. \n <Zenith>Lejos.</>,
Spanish_LATAM,Una energía. De un lugar indescriptible. \n <Zenith>Lejano.</>,
Korean,차마 입에 담지 못할. 어느 곳에서 온 에너지. \n <Zenith>머나먼 곳</>,
Russian,An energy. From an unspeakable place. \n <Zenith>Far away.</>,
Japanese,すごいパワーを感じマス。言葉にデキナイところから。 \n <Zenith>トオイトコロ。</>,
Portuguese_Brazil,Uma energia. De um lugar indescritível. \n <Zenith>Muito longe.</>,
Chinese_Simplified,而这股能量。来自不可言说之地。 \n <Zenith>遥远的地方。</>,
Chinese_Traditional,一股能量。能量來自無法言說的地點。\n<Zenith>遙遠的地點。</>,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Zenith_RAW-0097-Zenith,
English_US,Мы не дорожим. Этим невыразимым местом. Мы надеемся никогда не посещать его снова. \n <Zenith>Никогда.</>,
Description,,
French,Nous n'aimons pas. Ce lieu épouvantable. Nous espérons ne jamais y retourner. \n <Zenith>Jamais.</>,
Italian,Non apprezziamo. Questo luogo indescrivibile. Speriamo di non tornarci mai più. \n <Zenith>Mai.</>,
German,"Wir mögen diesen. Unaussprechlichen Ort nicht. Wir hoffen, ihn nie wieder zu besuchen. \n <Zenith>Nie.</>",
Spanish_Spain,No apreciamos. Este lugar indescriptible. Esperamos no volver a visitarlo nunca más. \n <Zenith>Nunca.</>,
Spanish_LATAM,No apreciamos. Este lugar indescriptible. Esperamos no volver a visitarlo nunca más. \n <Zenith>Nunca.</>,
Korean,우린 그곳에서. 좋은 기억이 없단다. 다시는 가고 싶지 않아. \n <Zenith>다시는.</>,
Russian,We do not cherish. This unspeakable place. We hope to never visit there again. \n <Zenith>Never.</>,
Japanese,ワタシタチ、好きデハナイ。この言葉にデキナイところ。二度と訪れたくアリマセン。 \n <Zenith>ゼッタイ。</>,
Portuguese_Brazil,Não estimamos. Esse lugar indescritível. Esperamos nunca mais visitá-lo. \n <Zenith>Nunca mais.</>,
Chinese_Simplified,我等并不喜欢。那个不可言说之地。我等再也不想见到那个地方。 \n <Zenith>绝不。</>,
Chinese_Traditional,我們不喜歡。這個無法言說的地點。我們希望再也不要前往該處。\n<Zenith>再也不要。</>,
Polish,,
Turkish,,
Swedish,,
