German,Zeig mir doch noch ein Foto von {{Timothy}}.,
Spanish_Spain,Enséñame otra foto de {{Timothy}}.,
Spanish_LATAM,Muéstrame otra foto de {{Timothy}}.,
Korean,{{Timothy}} 사진 좀 더 보여주세요.,
Russian,Let's see another {{Timothy}} photo.,
Japanese,{{ティモシー}}の他の写真を見せて。,
Portuguese_Brazil,Vamos ver outra foto do {{Timothy}}.,
Chinese_Simplified,再看一张{{Timothy}}的相片吧。,
Chinese_Traditional,再看一張{{Timothy}}的照片吧。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0074-Gerald,
English_US,"Да, конечно, стоит приберечь несколько на потом!",
Description,From [0032-Choice]<lf>From [0041-Choice]<lf>From [0046-Choice]<lf>From [0053-Choice]<lf>From [0058-Choice]<lf>From [0066-Choice]<lf>From [0072-Choice],
French,"Oui, bien sûr. On devrait en garder pour plus tard !",
Italian,"Sì certo, dovremmo conservare delle foto per dopo!",
German,"Ja, natürlich, wir sollten uns ein paar für später aufheben!",
Spanish_Spain,"Sí, claro, ¡deberíamos dejar algunas para más adelante!",
Spanish_LATAM,"Sí, claro. ¡Mejor dejamos algunas fotos para después!",
Korean,"그러시죠, 나중에 얼마든지 얘기할 수 있으니까요!",
Russian,"Yes of course, we should save some of them for later!",
Japanese,ああ、もちろん！ 他の写真は、あとの楽しみに取っておこう！,
Portuguese_Brazil,"Sim, claro, vamos guardar algumas pra depois!",
Chinese_Simplified,当然，总得留几张以后再看！,
Chinese_Traditional,好啊，我們晚點再看其他照片！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0075-Gerald,
English_US,О... это все. Это все мои фотографии.,
Description,From [0073-Choice],
French,Ah... Il n'y en a plus. On les a toutes vues.,
Italian,Oh... sono finite. Le abbiamo guardate tutte.,
German,Oh …das waren alle. Das sind alle meine Fotos.,
Spanish_Spain,Eh... ya está. Esas son todas las fotos que tengo.,
Spanish_LATAM,Ya te las mostré todas... No tengo más fotos.,
Korean,아... 그게 다예요. 사진은 거기까지예요.,
Russian,Oh... that's all of them. That's all my photos.,
Japanese,おっと…今ので最後だ。もう写真はない。,
Portuguese_Brazil,Ah... já foram todas. Acabaram minhas fotos.,
Chinese_Simplified,哦……已经看完了。我们看完了所有相片。,
Chinese_Traditional,噢……沒有其他照片了。我有的照片就這些。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0076-Gerald,
English_US,"Вы первый человек, который досмотрел все мои фотографии {{Тимоти}} до конца!",
Description,,
French,Tu es la seule personne qui aies jamais accepté de regarder absolument toutes mes photos de {{Timothy}} !,
Italian,Sei la prima persona che è rimasta a guardare tutte le foto di {{Timothy}}!,
German,"Du bist der erste Mensch, der sich alle meine Fotos von {{Timothy}} angesehen hat!",
Spanish_Spain,¡Eres la primera persona que se queda para ver todas y cada una de mis fotos de {{Timothy}}!,
Spanish_LATAM,¡Eres la primera persona que me pide ver todas y cada una de las fotos de {{Timothy}}!,
Korean,{{Timothy}} 사진을 끝까지 다 봐준 사람은 처음이네요!,
Russian,You're the first person who's ever stuck around for every one of my photos of {{Timothy}}!,
Japanese,{{ティモシー}}の写真を一枚残らず見てくれたのは、君が初めてだよ！,
Portuguese_Brazil,Você é a primeira pessoa que ficou pra ver todas as minhas fotos do {{Timothy}}!,
Chinese_Simplified,你是第一个坚持看完我手上每张{{Timothy}}的照片的人！,
Chinese_Traditional,你是目前唯一看完所有{{Timothy}}照片的人！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0077-Gerald,
English_US,"Теперь, когда я пересмотрел их все, я сам поражён, сколько же у меня этих фотографий...",
Description,,
French,"Maintenant qu'on les a toutes parcourues, je suis assez étonné d'en avoir autant…",
Italian,"Ora che le ho riguardate tutte, sono piuttosto stupito di averne così tante…",
German,"Jetzt, da ich sie alle gezeigt habe, bin ich erstaunt darüber, wie viele dieser Fotos ich habe …",
Spanish_Spain,"Ahora que te las he enseñado todas, estoy bastante sorprendido de cuántas fotos tengo...",
Spanish_LATAM,"Ahora que te las mostré todas, estoy bastante sorprendido de cuántas tengo...",
Korean,전부 다 살펴보고 나니 이런 사진을 너무 많이 가지고 있어서 놀라울 정도예요...,
Russian,"Now that I've gone through them all, I'm pretty amazed how many of these photos I have...",
Japanese,こうやって全部の写真を見ると、改めて驚くね。こんなにたくさん持ってるなんて…,
Portuguese_Brazil,"Agora que já passei por todas elas, me impressiona a quantidade de fotos que eu tenho...",
Chinese_Simplified,这一遍看下来，我很惊讶竟然有这么多照片……,
Chinese_Traditional,跟你分享完所有照片之後，我很驚訝我竟然有這麼多這種照片……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0078-Gerald,
English_US,"Эй, а почему бы мне не оставить вам одну из них! {{Тимоти}} будет В ВОСТОРГЕ, если его лицо будет висеть на стене лавки!",
Description,,
French,"Tiens, pourquoi je ne t'en laisserais pas une ? {{Timothy}} adorerait voir son visage sur le mur d'une boutique !",
Italian,"Ehi, che ne diresti se te ne lasciassi una? A {{Timothy}} piacerebbe tantissimo vedere la sua faccia appesa al muro di un negozio!",
German,"Hey, warum lass ich nicht einfach eines bei dir? {{Timothy}} würde es lieben, sein Gesicht an einer Ladenwand zu sehen!",
Spanish_Spain,"Oye, ¿por qué no te dejo una? ¡A {{Timothy}} le encantaría tener su cara en la pared de una tienda!",
Spanish_LATAM,¡¿Y si te dejo una?! ¡A {{Timothy}} le ENCANTARÍA tener su cara en la pared de una tienda!,
Korean,"아, 기념으로 사진 한 장 드릴게요! 가게 벽에 자기 얼굴 사진이 걸리면 {{Timothy}}가 좋아할 거예요!",
Russian,"Hey, why don't I leave one of them with you! {{Timothy}} would LOVE to have his face on a shop wall!",
Japanese,そうだ、よかったら1枚もらってくれないか？ 店の壁に飾ってくれたら、{{ティモシー}}も喜ぶよ！,
Portuguese_Brazil,"Ei, quem sabe eu não deixo uma com você? O {{Timothy}} ADORARIA ver o rosto dele na parede de um estabelecimento!",
Chinese_Simplified,嘿，不如给你一张吧！{{Timothy}}一定也很想把自己的照片挂在茶馆墙上！,
Chinese_Traditional,我把其中一張給你好了！{{Timothy}}一定很希望自己的臉出現在茶屋牆上！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0079-Choice,
English_US,"Конечно, я возьму фото.",
Description,,
French,"Bien sûr, je vais prendre une photo.",
Italian,"Certo, lasciamene una.",
German,"Klar, ich nehm ein Foto.",
Spanish_Spain,"Claro, me quedaré una foto.",
Spanish_LATAM,"Claro, te acepto una foto.",
Korean,"그래요, 사진 주세요.",
Russian,"Sure, I'll take a photo.",
Japanese,ああ、写真をもらおう。,
Portuguese_Brazil,"Claro, eu fico com a foto.",
Chinese_Simplified,好，给我一张吧。,
Chinese_Traditional,好啊，我就收下一張照片。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0080-Choice,
English_US,Нет. Я не поступлю так с {{Тимоти}}.,
Description,,
French,Non. Je n'infligerai pas ça à {{Timothy}}.,
Italian,No. Non credo faccia piacere a {{Timothy}}.,
German,Nein. Das werde ich {{Timothy}} nicht antun.,
Spanish_Spain,"No, no le haré eso a {{Timothy}}.",
Spanish_LATAM,"No, no le haré eso a {{Timothy}}.",
Korean,아니요. {{Timothy}}를 위해 거절할게요.,
Russian,No. I won't do that to {{Timothy}}.,
Japanese,いや、{{ティモシー}}を喜ばせる気はない。,
Portuguese_Brazil,Não. Eu não vou fazer isso com o {{Timothy}}.,
Chinese_Simplified,不行。我不会对{{Timothy}}做那种事。,
Chinese_Traditional,不。我不能對{{Timothy}}這麼做。,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0081-Gerald,
English_US,"Да, вы правы. Пожалуй, это слишком БОЛЬШАЯ честь для него...",
Description,From [0080-Choice],
French,"Ouais, tu as raison. Ça pourrait lui faire trop d'honneur…",
Italian,Si hai ragione. Potrebbe essere troppo onore...,
German,"Ja, du hast recht. Das wäre vielleicht eine ZU große Ehre für ihn …",
Spanish_Spain,"Si, tienes razón. Puede que sea demasiado honor para él...",
Spanish_LATAM,"Si, tienes razón. Puede que sea demasiado honor para él...",
Korean,"아, 하긴 그러네요. 그 아이에게 너무 과분한 영광일 수도 있겠어요...",
Russian,"Yeah, you're right. It might be TOO much of an honor for him...",
Japanese,ああ、そうだよね。あの子には、さすがに分不相応かもな…,
Portuguese_Brazil,"É, você tem razão. Talvez seja HONRARIA demais pra ele...",
Chinese_Simplified,是啊，你是对的。这样的荣誉对他来说可能太重大了……,
Chinese_Traditional,對，你說的沒錯，這種榮耀對他來說太多了……,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0082-Gerald,
English_US,Отлично! Какое фото вы хотите?,
Description,From [0079-Choice]<lf>From [0103-Choice],
French,Super ! Tu veux quelle photo ?,
Italian,Grande! Quale foto vuoi?,
German,Super! Welches Foto möchtest du?,
Spanish_Spain,¡Estupendo! ¿Qué foto quieres?,
Spanish_LATAM,¡Estupendo! ¿Qué foto quieres?,
Korean,좋아요! 어떤 사진을 드릴까요?,
Russian,Great! Which photo do you want?,
Japanese,よかった！ どの写真がいい？,
Portuguese_Brazil,Ótimo! Que foto você quer?,
Chinese_Simplified,好极了！你想要哪张照片？,
Chinese_Traditional,太好了！你想要哪張照片？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0083-Choice,
English_US,Музей сыра,
Description,,
French,Celle du musée du Fromage.,
Italian,Quella al museo del Formaggio,
German,Käsemuseum,
Spanish_Spain,Museo del Queso,
Spanish_LATAM,La del Museo del Queso.,
Korean,치즈 박물관,
Russian,Cheese Museum,
Japanese,チーズ博物館,
Portuguese_Brazil,Museu do Queijo.,
Chinese_Simplified,奶酪博物馆的照片,
Chinese_Traditional,乳酪博物館,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0084-Choice,
English_US,Свитер с его лицом,
Description,,
French,Un pull avec son visage.,
Italian,Quella della faccia sul maglione,
German,Pulli mit Gesicht,
Spanish_Spain,Jersey con su cara,
Spanish_LATAM,La del suéter con su cara.,
Korean,얼굴이 들어간 스웨터,
Russian,Sweater with his face,
Japanese,パパの顔付きセーター,
Portuguese_Brazil,Blusão com o rosto dele.,
Chinese_Simplified,印着脸的毛衣照片,
Chinese_Traditional,有他的臉的毛衣,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0085-Choice,
English_US,[другое],
Description,A dialogue option for the player to select a different photo,
French,[une autre],
Italian,[un'altra],
German,[ein anderes],
Spanish_Spain,[una foto diferente],
Spanish_LATAM,[otra foto],
Korean,[다른 것],
Russian,[a different one],
Japanese,[別の写真を選ぶ],
Portuguese_Brazil,[uma outra],
Chinese_Simplified,[换别的],
Chinese_Traditional,[另一張],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0086-Gerald,
English_US,"Без проблем, держите!",
Description,From [0083-Choice],
French,"Pas de souci, et voilà !",
Italian,"Nessun problema, eccola qua!",
German,"Klar, bitte!",
Spanish_Spain,"Claro, ¡toma!",
Spanish_LATAM,¡Claro! ¡Aquí tienes!,
Korean,"네, 여기 있습니다!",
Russian,"Sure thing, here ya go!",
Japanese,いいとも！ さあ、どうぞ！,
Portuguese_Brazil,"Claro, pode pegar!",
Chinese_Simplified,没问题，给你！,
Chinese_Traditional,好啊，給你！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0087-Gerald,
English_US,"Конечно, вот, держите!",
Description,From [0084-Choice],
French,"Pas de souci, et voilà !",
Italian,"Nessun problema, eccola qua!",
German,"Klar, bitte!",
Spanish_Spain,"Claro, ¡toma!",
Spanish_LATAM,¡Claro! ¡Aquí tienes!,
Korean,"네, 여기 있습니다!",
Russian,"Sure thing, here ya go!",
Japanese,いいとも！ さあ、どうぞ！,
Portuguese_Brazil,"Claro, pode pegar!",
Chinese_Simplified,没问题，给你！,
Chinese_Traditional,好啊，給你！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0088-Gerald,
English_US,Отлично! Какое фото вы хотите?,
Description,From [0085-Choice],
French,Super ! Tu veux quelle photo ?,
Italian,Grande! Quale foto vuoi?,
German,Super! Welches Foto möchtest du?,
Spanish_Spain,¡Estupendo! ¿Qué foto quieres?,
Spanish_LATAM,¡Estupendo! ¿Qué foto quieres?,
Korean,좋아요! 어떤 사진을 드릴까요?,
Russian,Great! Which photo do you want?,
Japanese,よかった！ どの写真がいい？,
Portuguese_Brazil,Ótimo! Que foto você quer?,
Chinese_Simplified,好极了！你想要哪张照片？,
Chinese_Traditional,太好了！你想要哪張照片？,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0089-Choice,
English_US,Побудка в 3 часа ночи,
Description,,
French,Le réveil à 3 heures du matin.,
Italian,Quella del risveglio alle 3 di mattina,
German,Aufwecken um 3 Uhr,
Spanish_Spain,Despertarse a las 3 de la mañana,
Spanish_LATAM,La de las 3 de la mañana.,
Korean,새벽 3시에 찍은 것,
Russian,3am wake-up,
Japanese,午前3時の寝起き,
Portuguese_Brazil,Acordando às 3 da manhã.,
Chinese_Simplified,凌晨 3 点醒来的照片,
Chinese_Traditional,凌晨三點起床,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0090-Choice,
English_US,Совет по рыболовству,
Description,,
French,Celle du conseil de pêche.,
Italian,Quella del consiglio locale delle ordinanze sulla pesca,
German,Fischereibehörde,
Spanish_Spain,Consejo de pesca,
Spanish_LATAM,La del consejo de pesca.,
Korean,어업 규정 협의회 선거,
Russian,Fishing council,
Japanese,漁業議会,
Portuguese_Brazil,Conselho de pescaria.,
Chinese_Simplified,渔业委员会的照片,
Chinese_Traditional,漁業議會,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0091-Choice,
English_US,[другое],
Description,,
French,[une autre],
Italian,[un'altra],
German,[ein anderes],
Spanish_Spain,[una foto diferente],
Spanish_LATAM,[otra foto],
Korean,[다른 것],
Russian,[a different one],
Japanese,[別の写真を選ぶ],
Portuguese_Brazil,[uma outra],
Chinese_Simplified,[换别的],
Chinese_Traditional,[另一張],
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0092-Gerald,
English_US,"Без проблем, держите!",
Description,From [0089-Choice],
French,"Pas de souci, et voilà !",
Italian,"Nessun problema, eccola qua!",
German,"Klar, bitte!",
Spanish_Spain,"Claro, ¡toma!",
Spanish_LATAM,¡Claro! ¡Aquí tienes!,
Korean,"네, 여기 있습니다!",
Russian,"Sure thing, here ya go!",
Japanese,いいとも！ さあ、どうぞ！,
Portuguese_Brazil,"Claro, pode pegar!",
Chinese_Simplified,没问题，给你！,
Chinese_Traditional,好啊，給你！,
Polish,,
Turkish,,
Swedish,,
Thai,,
Arabic,,
Key,Gerald_RAW-0093-Gerald,
English_US,"Конечно, вот, держите!",
Description,From [0090-Choice],
French,"Pas de souci, et voilà !",
Italian,"Nessun problema, eccola qua!",
German,"Klar, bitte!",
Spanish_Spain,"Claro, ¡toma!",
